180119,014833.00,43.1337971667,141.221354,12,23,-272,65,-23,57,57,[-4097.0, 67.0, 1080.0],179.061956443
180119,014848.00,43.133793,141.221350667,13,23,-272,64,-10,67,67,[-2785.0, 82.0, -5.0],177.676082569
180119,014849.00,43.1337931667,141.221350333,13,24,-271,58,-17,60,60,[3332.0, 122.0, -20.0],1.94974167211
180119,014850.00,43.1337933333,141.221350333,12,24,-272,63,-18,61,61,[-2850.0, 50.0, 1022.0],1.37216841055
180119,014851.00,43.1337935,141.221350333,11,22,-273,60,-10,61,61,[-2192.0, 92.0, -230.0],177.492486723
180119,014852.00,43.1337936667,141.221350333,13,23,-272,60,-18,60,60,[-612.0, 107.0, 0.0],171.652530188
180119,014853.00,43.1337936667,141.221350333,14,22,-267,57,-9,73,73,[1052.0, 102.0, 35.0],3.32195827308
180119,014854.00,43.1337935,141.221350167,16,19,-265,68,-21,65,65,[-215.0, 107.0, 205.0],153.996654155
180119,014855.00,43.1337931667,141.221349833,11,19,-270,53,-16,61,61,[-210.0, 97.0, 10.0],2.91532211664
180119,014856.00,43.1337928333,141.221349667,20,22,-262,55,-14,65,65,[-1835.0, 140.0, 1122.0],175.982369179
180119,014857.00,43.1337925,141.2213495,7,29,-278,63,-25,66,66,[-5112.0, 67.0, 1137.0],178.796200649
180119,014912.00,43.1337903333,141.221348,8,24,-271,64,-14,63,63,[-5825.0, 87.0, 162.0],179.556008529
180119,014913.00,43.1337906667,141.221347833,14,23,-263,52,-14,63,63,[-5407.0, 92.0, 1012.0],178.702156076
180119,014914.00,43.1337906667,141.2213475,11,29,-279,69,-23,65,65,[1247.0, 77.0, 1080.0],3.06423337493
180119,014915.00,43.1337908333,141.221347333,12,24,-270,50,-2,65,65,[-5825.0, 67.0, 0.0],179.039714841
180119,014916.00,43.133791,141.221347167,7,22,-287,79,-31,58,58,[1225.0, 87.0, 140.0],2.33051886798
180119,014917.00,43.133791,141.221347,14,28,-267,71,-49,56,56,[-4250.0, 67.0, -5.0],178.617687348
180119,014918.00,43.133791,141.221346667,-3,27,-281,43,-30,50,50,[-2632.0, 92.0, -77.0],177.667582215
180119,014919.00,43.133791,141.2213465,-7,63,-278,72,-58,44,44,[-2632.0, 82.0, 1047.0],178.850406206
180119,014920.00,43.133791,141.221346333,31,35,-237,49,9,5,5,[-1122.0, 97.0, 1200.0],174.731919861
180119,014921.00,43.133791,141.221346,65,35,-287,65,8,100,100,[-617.0, 150.0, -247.0],179.111428551
180119,014935.00,43.1337641667,141.221401,5,32,-276,45,-30,55,55,[-2780.0, 92.0, -92.0],176.997531544
180119,014936.00,43.133761,141.221408333,-11,9,-288,65,12,87,87,[9517.0, 127.0, 905.0],0.904119260541
180119,014937.00,43.1337578333,141.2214165,31,23,-216,68,-28,75,75,[3067.0, 77.0, -30.0],175.529726078
180119,014938.00,43.1337538333,141.221425833,6,26,-243,19,10,62,62,[797.0, 107.0, 40.0],4.13467137374
180119,014939.00,43.1337495,141.221436333,13,22,-270,68,-34,51,51,[-2470.0, 72.0, 970.0],177.419401423
180119,014940.00,43.1337446667,141.221447833,28,24,-289,74,-48,50,50,[-4207.0, 45.0, -72.0],178.749340995
180119,014941.00,43.13374,141.221458333,13,36,-270,60,-22,40,40,[4315.0, 72.0, 5.0],1.42543802624
180119,014942.00,43.1337355,141.2214685,37,55,-261,41,-5,37,37,[1650.0, 87.0, -40.0],4.00417294071
180119,014943.00,43.1337308333,141.2214795,41,34,-292,75,-58,55,55,[2035.0, 127.0, 5.0],2.53623898235
180119,014958.00,43.1337085,141.221551667,17,18,-260,42,-57,50,50,[-1992.0, 40.0, 52.0],177.00485916
180119,014959.00,43.1337061667,141.2215595,30,17,-257,96,-25,58,58,[172.0, 72.0, 1142.0],4.53349430896
180119,015000.00,43.1337033333,141.221567333,22,14,-276,39,14,42,42,[-1737.0, 50.0, -5.0],176.4027081
180119,015001.00,43.1337008333,141.221575,6,37,-290,56,-23,79,79,[-1280.0, 60.0, 1137.0],179.348569521
180119,015002.00,43.1336985,141.221582167,-8,15,-271,27,49,43,43,[-2555.0, 150.0, 995.0],177.804359748
180119,015003.00,43.1336956667,141.221589833,24,8,-239,87,-14,74,74,[-5640.0, 50.0, -125.0],179.39232493
180119,015004.00,43.1336931667,141.221596833,-12,8,-269,37,-47,55,55,[-3332.0, 67.0, -72.0],178.445297079
180119,015005.00,43.1336903333,141.221603333,-2,37,-271,74,-39,53,53,[-5682.0, 77.0, 1012.0],179.272730154
180119,015006.00,43.1336881667,141.221610167,22,25,-293,29,-12,70,70,[-1775.0, 60.0, 852.0],179.174191404
180119,015020.00,43.1336513333,141.2217045,28,47,-236,93,-34,77,77,[2475.0, 102.0, -295.0],178.181399641
180119,015021.00,43.133649,141.221710667,12,42,-260,97,-39,57,57,[-7355.0, 72.0, -195.0],179.62805132
180119,015022.00,43.1336461667,141.2217175,37,29,-249,39,-23,49,49,[1535.0, 97.0, 1017.0],2.464001542
180119,015023.00,43.1336435,141.221723833,-5,22,-283,63,5,56,56,[3392.0, 87.0, 20.0],1.14991419716
180119,015024.00,43.1336405,141.221729833,15,39,-240,87,-7,38,38,[-4977.0, 82.0, 942.0],178.946929441
180119,015025.00,43.1336376667,141.221735333,10,18,-278,57,2,58,58,[5140.0, 77.0, -82.0],0.569427461697
180119,015026.00,43.1336355,141.2217405,-7,23,-244,55,7,64,64,[-3842.0, 60.0, -130.0],178.030093699
180119,015027.00,43.133633,141.221746167,-30,-3,-299,70,-49,51,51,[-5232.0, 87.0, 932.0],178.609492478
180119,015028.00,43.1336308333,141.221751833,20,48,-255,36,7,54,54,[-2887.0, 77.0, -157.0],178.402700482
180119,015042.00,43.1335898333,141.2218445,34,-3,-226,57,9,63,63,[-3185.0, 135.0, 1100.0],178.13470476
180119,015043.00,43.133587,141.221850667,-13,16,-284,57,-16,58,58,[-4032.0, 87.0, 975.0],2.6955509148
180119,015044.00,43.1335851667,141.221856833,24,8,-256,65,-36,58,58,[-7710.0, 50.0, 1047.0],179.199183646
180119,015045.00,43.1335833333,141.2218625,-23,43,-289,54,-40,52,52,[-3420.0, 127.0, 1012.0],177.937093485
180119,015046.00,43.1335815,141.221867167,-40,37,-340,35,42,40,40,[-3822.0, 72.0, -5.0],178.801323002
180119,015047.00,43.1335798333,141.221871333,4,-14,-304,44,-4,51,51,[-650.0, 82.0, 842.0],174.779827895
180119,015048.00,43.1335783333,141.221876167,37,80,-204,51,-16,57,57,[437.0, 67.0, -10.0],177.729420562
180119,015049.00,43.133577,141.221881167,7,36,-278,64,-23,52,52,[-4810.0, 55.0, -52.0],178.832579518
180119,015050.00,43.1335755,141.221886333,-15,11,-277,64,-15,41,41,[-400.0, 77.0, 1012.0],164.643626553
180119,015104.00,43.1335311667,141.221993667,58,15,-213,49,15,62,62,[1867.0, 97.0, 922.0],3.61325889106
180119,015105.00,43.1335285,141.2220005,-8,29,-298,94,-46,84,84,[-4370.0, 160.0, -110.0],177.931133105
180119,015106.00,43.1335255,141.222007833,6,-2,-276,64,-25,65,65,[460.0, 45.0, 30.0],6.03768252142
180119,015107.00,43.1335228333,141.222015,-22,27,-300,37,-4,61,61,[-4930.0, 45.0, -200.0],178.71086108
180119,015108.00,43.1335198333,141.222022667,16,10,-276,62,-6,51,51,[-5145.0, 82.0, 947.0],179.245324267
180119,015109.00,43.1335168333,141.222030167,15,35,-277,56,-26,56,56,[872.0, 40.0, -5.0],1.29459951816
180119,015110.00,43.1335138333,141.222038,-32,23,-261,42,40,41,41,[515.0, 107.0, -10.0],7.80155872779
180119,015111.00,43.1335106667,141.222046,4,21,-270,36,34,65,65,[-3002.0, 87.0, -77.0],179.269700947
180119,015112.00,43.1335075,141.222054167,-61,45,-302,51,15,47,47,[4445.0, 60.0, 2345.0],177.477587717
180119,015127.00,43.1334586667,141.222171833,18,44,-263,70,-33,65,65,[5700.0, 77.0, -92.0],0.409768931827
180119,015128.00,43.133455,141.222178833,14,8,-242,61,-29,85,85,[-2307.0, 102.0, -45.0],177.928448815
180119,015129.00,43.1334518333,141.222185833,25,32,-256,101,-31,-62,-62,[8355.0, 30.0, -92.0],178.206978534
180119,015130.00,43.1334485,141.222192833,-15,25,-310,28,16,-126,-126,[-2397.0, 60.0, -235.0],178.698047327
180119,015131.00,43.133445,141.222199833,42,28,-291,0,16,-110,-110,[-7177.0, 60.0, -77.0],179.426025028
180119,015132.00,43.1334415,141.2222065,49,18,-251,41,-50,-59,-59,[-7980.0, 87.0, 1042.0],179.23158197
180119,015133.00,43.1334385,141.2222135,8,39,-268,68,-54,22,22,[-8800.0, 107.0, -62.0],179.303765287
180119,015134.00,43.1334353333,141.22222,16,35,-270,72,-30,86,86,[-3945.0, 77.0, 115.0],178.980347912
180119,015135.00,43.1334321667,141.222226833,5,9,-265,62,-28,102,102,[-3550.0, 77.0, -40.0],178.917246758
180119,015150.00,43.133429,141.222277333,6,31,-250,84,-35,-103,-103,[-1382.0, 112.0, -62.0],177.825805786
180119,015151.00,43.133425,141.222271667,39,16,-265,69,-9,-65,-65,[-8660.0, 60.0, 72.0],179.327668975
180119,015152.00,43.1334208333,141.2222665,10,61,-280,33,51,25,25,[-6010.0, 50.0, 52.0],179.276302326
180119,015153.00,43.1334151667,141.222261,23,28,-266,84,28,91,91,[-7340.0, 102.0, 25.0],179.474293413
180119,015154.00,43.1334096667,141.222257333,10,29,-264,29,11,51,51,[-585.0, 67.0, -195.0],179.536976465
180119,015155.00,43.133404,141.222255,4,21,-269,86,-11,33,33,[-9550.0, 107.0, 67.0],179.507377776
180119,015156.00,43.1333981667,141.222254333,18,31,-259,53,-45,1,1,[-3717.0, 72.0, -72.0],178.218648026
180119,015157.00,43.1333928333,141.2222545,14,29,-274,52,22,-29,-29,[-8582.0, 87.0, 1237.0],179.428107378
180119,015158.00,43.1333923333,141.222254667,12,42,-272,-19,8,-46,-46,[-7975.0, 77.0, 1032.0],179.41015845
180119,015212.00,43.1334338333,141.2222315,-20,14,-289,65,10,55,55,[-3977.0, 55.0, 1222.0],178.54014654
180119,015213.00,43.1334365,141.222227333,14,25,-273,59,-26,54,54,[-8057.0, 25.0, 45.0],179.642442363
180119,015214.00,43.1334395,141.222222833,6,22,-279,78,-20,56,56,[-6020.0, 107.0, 505.0],179.357667848
180119,015215.00,43.1334421667,141.222218333,-11,30,-287,60,8,71,71,[-5972.0, 87.0, 0.0],179.423699776
180119,015216.00,43.1334443333,141.222214,12,0,-279,60,-24,59,59,[-8810.0, 92.0, 1017.0],179.609574837
180119,015217.00,43.1334466667,141.222209,5,39,-276,7,12,46,46,[-5965.0, 60.0, 215.0],178.978757322
